 Card ID,//Card Title, Card Value, Bats, Throws, Position, Contact, Gap, Power, Eye, Avoid Ks, BABIP, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL,Contact vR, Gap vR, Power vR, Eye vR, Ks vR, BABIP vR, GB Hitter Type, FB Hitter Type, BattedBallType, Speed, Stealing, Baserunning, Sac bunt, Bunt for hit, Stuff, Movement, Control,Stuff vL, Movement vL, Control vL, Stuff vR, Movement vR, Control vR, Fastball, Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Stamina, Hold, GB, Velocity, Arm Slot,Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, Pos Rating P, Pos Rating C,Pos Rating 1B,Pos Rating 2B,Pos Rating 3B,Pos Rating SS,Pos Rating LF,Pos Rating CF,Pos Rating RF,LearnC,Learn1B,Learn2B,Learn3B,LearnSS,LearnLF,LearnCF, LearnRF,Packable,Dummycode
41364,All-Star SP Early Wynn CLE 1956,76,S,R,SP,41,55,17,38,36,48,41,56,16,39,37,48,41,55,18,38,35,48,Pull,Spray,Groundball,34,85,40,27,2,64,83,65,64,79,63,64,85,67,60,28,36,52,0,0,0,0,0,0,0,80,104,52,XFB,91-93,Normal,20,28,15,24,0,0,10,1,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,All-Star SP Early Wynn CLE 1956 (Packable)
36256,Snapshot C Butch Wynegar NYY 1983,77,S,R,C,67,74,40,75,78,62,64,81,46,75,66,62,68,71,38,75,82,62,Normal,Normal,Normal,7,11,27,7,14,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,32,XFB,83-85,Normal,9,1,4,10,72,67,5,2,2,0,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Packable,Snapshot C Butch Wynegar NYY 1983 (Packable)
39537,Unsung Heroes SP Weldon Wyckoff PHA 1915,65,R,R,SP,18,50,1,29,31,12,18,52,1,30,31,12,18,50,1,28,31,12,Spray,Pull,Groundball,24,30,6,22,6,54,103,33,50,95,32,58,109,33,64,66,0,0,0,0,62,0,0,0,0,0,99,28,NEU,90-92,Normal,23,23,19,24,0,0,5,6,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes SP Weldon Wyckoff PHA 1915 (Packable)
36258,PLATINUM SERIES 2 SP Whit Wyatt BRO 1941,100,R,R,SP,39,49,26,21,33,44,40,53,26,23,35,46,38,48,26,21,32,44,Normal,Pull,Groundball,3,6,5,29,5,82,100,88,73,88,85,90,109,91,78,68,88,0,0,0,0,0,0,0,0,0,95,7,FB,91-93,Sidearm,26,24,23,24,0,0,6,3,9,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat 2,PLATINUM SERIES 2 SP Whit Wyatt BRO 1941 (Plat 2)
39538,Unsung Heroes RP Kelly Wunsch CWS 2003,55,L,L,RP,6,20,12,19,5,11,6,19,11,18,5,10,6,21,12,20,5,11,Normal,Spray,Groundball,4,6,7,5,39,73,100,30,94,128,33,66,91,29,0,80,0,0,0,0,78,0,0,0,0,0,10,87,NEU,95-97,Submarine,28,24,24,24,0,0,9,2,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes RP Kelly Wunsch CWS 2003 (Packable)
36260,PLATINUM SERIES 3 LF Russ Wrightstone PHI 1925,61,L,R,LF,65,79,64,42,63,56,60,72,58,38,61,54,67,82,66,43,64,57,Spray,Spray,Line,11,32,40,64,2,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,21,XFB,83-85,Normal,73,65,64,68,0,0,54,51,60,0,0,59,56,61,60,62,0,53,0,1,1,1,1,1,0,0,Plat 3,PLATINUM SERIES 3 LF Russ Wrightstone PHI 1925 (Plat 3)
41482,Negro League Star RF Wild Bill Wright NEG Peak,76,S,R,RF,86,65,55,52,77,81,79,57,48,46,73,76,89,67,57,54,78,83,Spray,Spray,Normal,28,70,43,33,36,1,1,5,1,1,5,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,10,12,XFB,75-80,Normal,4,26,38,5,1,1,69,67,72,0,0,0,0,0,0,22,26,76,0,0,0,0,0,1,1,1,Packable,Negro League Star RF Wild Bill Wright NEG Peak (Packable)
36262,Snapshot RF Taffy Wright CWS 1941,68,L,R,RF,79,84,47,55,84,73,73,85,45,46,71,71,81,84,48,58,88,73,Spray,Normal,Line,35,61,41,4,27,1,23,1,1,22,1,1,24,1,6,0,0,0,0,0,0,0,0,0,0,0,1,42,XFB,80-83,Normal,9,3,5,1,0,0,67,59,50,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,0,1,Packable,Snapshot RF Taffy Wright CWS 1941 (Packable)
34504,MLB 2022 Live SP Kyle Wright ATL 2022,65,R,R,SP,21,13,20,13,17,20,22,14,21,14,18,21,21,13,20,12,17,20,Pull,Pull,Groundball,18,11,25,54,5,70,45,56,67,42,54,72,46,57,77,71,71,53,0,0,0,0,0,0,0,0,86,57,NEU,94-96,Normal,33,61,50,35,1,1,16,26,26,93,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,Packable,MLB 2022 Live SP Kyle Wright ATL 2022 (Packable)
35338,Negro League Star SP Johnny Wright NEG Peak,76,R,R,SP,20,27,8,24,12,23,20,27,8,24,12,23,20,27,8,24,12,23,Spray,Spray,Groundball,10,20,39,77,15,66,64,79,65,63,78,67,65,79,65,51,65,64,0,0,0,62,0,0,0,0,98,60,FB,90-92,Normal,30,17,40,18,1,1,11,17,24,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Negro League Star SP Johnny Wright NEG Peak (Packable)
36265,SPECIAL EDITION SS Glenn Wright PIT 1926,91,R,R,SS,67,86,68,42,80,50,75,95,74,50,95,51,65,83,66,40,75,50,Spray,Spray,Line,34,70,52,83,77,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,34,XFB,83-85,Normal,103,83,96,97,0,0,2,1,8,0,0,0,0,0,108,0,0,0,0,0,0,0,1,0,0,0,TE 1,SPECIAL EDITION SS Glenn Wright PIT 1926 (TE 1)
39540,Legend SS George Wright  PEAK,92,R,R,SS,93,78,34,56,78,94,94,79,35,57,78,95,92,77,34,55,78,93,Normal,Spray,Line,57,72,64,5,13,8,20,1,6,18,1,9,21,1,18,24,0,0,0,0,0,0,0,0,0,0,1,55,NEU,75-80,Submarine,72,69,64,81,0,0,5,2,3,0,0,0,61,0,64,0,0,0,0,0,1,0,1,0,0,0,Packable,Legend SS George Wright  PEAK (Packable)
39541,Unsung Heroes SP Gene Wright CLE 1903,51,R,R,SP,31,45,1,9,32,35,31,46,1,9,32,35,31,45,1,9,32,35,Spray,Spray,Groundball,61,53,48,28,65,63,46,40,61,45,40,64,47,40,69,0,76,0,0,51,0,0,0,0,0,0,104,41,NEU,90-92,Normal,28,26,24,24,0,0,2,5,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes SP Gene Wright CLE 1903 (Packable)
36140,SPECIAL EDITION 3B David Wright NYM 2005,73,R,R,3B,79,81,75,70,51,73,82,87,76,74,55,75,77,79,74,69,49,73,Pull,Spray,Normal,60,77,48,5,1,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,77,XFB,83-85,Over,75,56,88,54,0,0,9,5,7,0,0,0,0,77,0,0,0,0,0,0,0,1,0,0,0,0,TE 2,SPECIAL EDITION 3B David Wright NYM 2005 (TE 2)
36139,PLATINUM SERIES 3 3B David Wright NYM 2007,97,R,R,3B,97,108,88,80,76,79,109,114,99,85,84,84,94,107,84,78,73,77,Spray,Normal,Line,72,88,80,5,16,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,66,XFB,83-85,Normal,76,79,99,60,0,0,1,9,1,0,0,0,0,93,0,0,0,0,0,0,0,1,0,0,0,0,Plat 3,PLATINUM SERIES 3 3B David Wright NYM 2007 (Plat 3)
36270,Snapshot CL Al Worthington MIN 1966,73,R,R,CL,9,32,12,19,6,18,10,34,12,19,6,18,9,32,12,19,6,18,Normal,Spray,Groundball,4,6,5,65,33,79,65,60,80,65,60,79,65,59,0,0,87,0,72,0,0,0,0,0,61,0,17,32,NEU,93-95,Normal,31,24,28,24,0,0,2,9,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Snapshot CL Al Worthington MIN 1966 (Packable)
36271,LIMITED EDITION CL Todd Worrell STL 1986,94,R,R,CL,4,26,12,19,6,1,4,26,12,19,6,1,4,26,12,19,6,1,Spray,Spray,Groundball,4,6,5,30,6,93,115,93,86,107,91,98,122,95,88,82,0,64,0,0,0,0,0,0,0,0,16,12,XFB,96-98,Normal,25,24,21,24,0,0,10,2,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LE,LIMITED EDITION CL Todd Worrell STL 1986 (LE)
39544,Unsung Heroes SP Dick Woodson MIN 1972,53,R,R,SP,12,1,1,13,30,1,12,1,1,13,31,1,12,1,1,13,30,1,Pull,Spray,Groundball,4,6,15,48,5,58,42,47,50,37,45,64,47,49,66,69,0,59,0,0,0,0,0,0,0,0,95,65,FB,90-92,Sidearm,35,23,31,24,0,0,10,2,5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes SP Dick Woodson MIN 1972 (Packable)
40751,MLB 2022 Live SP William Woods ATL 2022,40,R,R,SP,19,13,7,15,12,21,19,13,7,15,12,21,19,13,7,15,12,21,Pull,Pull,Groundball,13,15,17,74,6,54,49,36,55,49,36,54,48,36,70,0,59,40,0,0,0,0,0,0,0,0,41,25,NEU,96-98,Normal,37,29,61,15,0,2,23,71,11,79,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,Packable,MLB 2022 Live SP William Woods ATL 2022 (Packable)
34274,MLB 2022 Live SP Brandon Woodruff MIL 2022,85,L,R,SP,13,11,3,6,11,10,13,10,3,6,11,10,13,11,3,6,11,10,Spray,Spray,Groundball,9,23,22,61,15,92,45,60,92,45,60,92,45,60,86,76,91,75,0,0,0,0,0,0,0,0,80,47,NEU,96-98,Over,19,19,62,13,3,5,34,17,10,52,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Packable,MLB 2022 Live SP Brandon Woodruff MIL 2022 (Packable)
36273,Legend LF Gene Woodling NYY PEAK,91,L,R,LF,84,93,66,81,84,70,74,79,58,85,71,67,87,98,68,80,89,71,Pull,Spray,Line,23,63,43,74,63,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,40,XFB,83-85,Over,10,6,10,10,0,0,70,83,71,0,0,0,0,0,0,88,56,78,0,0,0,0,0,1,1,1,Packable,Legend LF Gene Woodling NYY PEAK (Packable)
36274,PLATINUM SERIES 1 LF Gene Woodling NYY 1953,78,L,R,LF,70,86,40,80,79,65,62,88,35,71,69,61,73,85,42,83,83,67,Pull,Normal,Normal,34,44,33,10,12,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,18,XFB,83-85,Normal,4,4,2,4,0,0,68,89,61,0,0,0,0,0,0,85,0,0,0,0,0,0,0,1,1,1,Plat 1,PLATINUM SERIES 1 LF Gene Woodling NYY 1953 (Plat 1)
34188,MLB 2022 Live RP Jake Woodford STL 2022,68,R,R,RP,24,29,3,13,18,28,24,30,3,14,18,29,24,29,3,12,18,28,Spray,Spray,Groundball,12,19,18,55,6,40,96,63,39,92,62,41,99,64,44,26,21,7,48,0,0,0,0,0,0,0,25,43,NEU,93-95,Normal,30,30,45,3,4,3,19,9,16,71,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Packable,MLB 2022 Live RP Jake Woodford STL 2022 (Packable)
39545,Hardware Heroes CL Hal Woodeshick HOU 1964,69,R,L,CL,4,20,12,26,6,3,4,21,12,27,6,3,4,19,12,25,6,3,Spray,Spray,Groundball,5,6,5,30,60,57,91,58,62,99,60,55,88,58,0,48,59,0,0,62,0,0,0,0,0,0,16,62,XGB,90-92,Over,42,24,39,24,0,0,7,3,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Hardware Heroes CL Hal Woodeshick HOU 1964 (Packable)
39548,PLATINUM SERIES 1 SP Smoky Joe Wood BOS 1912,100,R,R,SP,53,73,14,51,33,80,54,74,14,52,33,80,53,73,14,51,33,80,Spray,Normal,Line,19,30,14,26,38,83,102,75,85,104,75,82,101,75,76,0,88,75,0,0,0,0,0,0,0,0,110,11,NEU,90-92,Normal,29,29,26,24,0,0,3,5,4,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Plat 1,PLATINUM SERIES 1 SP Smoky Joe Wood BOS 1912 (Plat 1)
36279,SPECIAL EDITION SP Smoky Joe Wood BOS 1911,100,R,R,SP,68,76,53,56,47,74,68,77,53,56,47,75,68,76,53,56,47,74,Normal,Spray,Normal,19,63,41,44,17,92,99,76,94,101,76,91,97,76,79,0,93,79,0,0,0,0,0,0,0,0,108,60,NEU,90-92,Normal,28,26,24,23,0,0,50,53,61,62,0,0,0,0,0,57,0,49,0,0,0,0,0,1,0,1,TE 1,SPECIAL EDITION SP Smoky Joe Wood BOS 1911 (TE 1)
36278,PLATINUM SERIES 3 SP Kerry Wood CHC 2002,96,R,R,SP,27,17,35,18,34,20,29,17,38,19,36,21,26,17,34,17,33,19,Pull,Spray,Groundball,4,6,5,47,15,148,77,64,148,77,64,148,76,64,103,89,114,22,71,0,0,59,0,0,0,0,80,5,FB,95-97,Over,18,24,14,24,0,0,2,3,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat 3,PLATINUM SERIES 3 SP Kerry Wood CHC 2002 (Plat 3)
34033,MLB 2022 Live SP Alex Wood SF 2022,61,R,L,SP,26,31,2,15,15,34,26,31,2,15,15,34,26,31,2,15,15,34,Spray,Spray,Groundball,13,17,24,14,15,70,36,69,80,42,72,66,35,68,0,81,0,0,0,55,0,0,0,71,0,0,74,76,XGB,92-94,Normal,40,41,44,19,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live SP Alex Wood SF 2022 (Packable)
39373,Rookie Sensation SP Alex Wood ATL 2013,61,R,L,SP,4,20,12,15,6,1,4,21,12,15,6,1,4,19,12,15,6,1,Spray,Pull,Groundball,3,6,5,54,3,63,79,46,60,76,45,63,80,46,74,0,63,57,0,0,0,0,0,0,0,0,25,57,NEU,97-99,Over,33,24,29,24,0,0,5,7,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation SP Alex Wood ATL 2013 (Packable)
35756,Snapshot 2B Kolten Wong STL 2019,82,L,R,2B,67,59,34,51,75,65,69,50,39,43,80,64,67,62,32,54,74,65,Normal,Pull,Normal,69,84,78,26,62,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,84,XFB,83-85,Normal,91,71,68,87,0,0,10,7,9,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,Packable,Snapshot 2B Kolten Wong STL 2019 (Packable)
34266,MLB 2022 Live 2B Kolten Wong MIL 2022,76,L,R,2B,55,63,54,58,59,51,51,53,49,49,54,50,57,67,56,61,61,51,Normal,Spray,Normal,51,77,75,69,66,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,90-92,Normal,68,69,49,62,0,0,70,62,44,0,0,0,70,0,14,0,0,0,0,1,1,1,1,1,1,1,Packable,MLB 2022 Live 2B Kolten Wong MIL 2022 (Packable)
40812,MLB 2022 Live C Connor Wong BOS 2022,47,R,R,C,47,55,54,42,29,59,48,57,55,44,29,61,46,54,53,42,29,58,Spray,Spray,Normal,51,80,67,53,45,1,1,1,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,XFB,80-83,Over,51,60,59,53,50,58,64,64,50,0,45,0,31,29,0,0,0,0,1,1,1,1,1,1,1,1,Packable,MLB 2022 Live C Connor Wong BOS 2022 (Packable)
41664,MLB 2022 Live C Tony Wolters LAD 2022,44,L,R,C,45,39,25,55,46,47,43,35,24,51,42,46,46,40,25,56,48,48,Normal,Normal,Groundball,36,30,53,73,36,1,1,5,1,1,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,FB,75-80,Normal,50,51,63,28,38,79,53,45,65,0,42,0,10,0,0,0,0,0,1,1,1,1,1,1,1,1,Packable,MLB 2022 Live C Tony Wolters LAD 2022 (Packable)
36284,SPECIAL EDITION SP Mellie Wolfgang CWS 1914,77,R,R,SP,19,10,1,28,13,22,19,10,1,28,13,22,19,10,1,28,13,22,Normal,Spray,Groundball,3,6,8,30,20,53,104,70,53,103,70,53,104,71,57,0,50,0,0,0,0,0,72,0,0,0,99,14,GB,90-92,Sidearm,28,24,24,24,0,0,4,3,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE 2,SPECIAL EDITION SP Mellie Wolfgang CWS 1914 (TE 2)
35326,Rookie Sensation RP Brian Wolfe TOR 2007,52,R,R,RP,6,20,12,19,5,11,6,21,12,19,5,11,6,19,12,19,5,11,Normal,Pull,Groundball,5,6,5,5,39,35,41,84,32,37,81,38,44,86,39,18,25,15,31,0,0,0,0,0,0,0,15,2,GB,90-92,Sidearm,28,24,24,24,0,0,1,7,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation RP Brian Wolfe TOR 2007 (Packable)
36285,LIMITED EDITION SP Randy Wolf PHI 2003,93,L,L,SP,30,47,14,27,34,30,28,44,13,30,31,29,31,48,14,27,34,31,Spray,Normal,Groundball,5,11,8,44,13,84,78,76,91,79,77,82,77,76,78,80,81,82,0,83,0,0,0,0,0,0,86,79,FB,95-97,Normal,30,24,27,24,0,0,1,6,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LE,LIMITED EDITION SP Randy Wolf PHI 2003 (LE)
39549,SPECIAL EDITION RF Chicken Wolf  1890,89,R,R,RF,97,83,27,45,70,104,99,84,28,45,71,106,97,82,27,45,70,104,Normal,Normal,Line,72,73,73,6,21,2,24,1,2,23,1,2,25,1,9,0,0,0,0,0,0,0,0,0,0,0,1,75,FB,83-85,Submarine,71,64,63,67,0,0,88,72,79,0,0,0,0,0,57,0,0,99,0,0,0,0,0,0,0,1,TE 1,SPECIAL EDITION RF Chicken Wolf  1890 (TE 1)
36287,SPECIAL EDITION CL Mark Wohlers ATL 1995,94,R,R,CL,6,20,12,19,5,10,6,20,12,19,5,10,6,20,12,19,5,10,Normal,Spray,Groundball,5,6,23,46,18,97,109,56,90,101,54,102,116,57,90,82,0,0,0,0,80,0,0,0,0,0,17,11,NEU,97-99,Normal,25,24,21,24,0,0,1,2,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE 2,SPECIAL EDITION CL Mark Wohlers ATL 1995 (TE 2)
39247,Snapshot 1B John Wockenfuss PHI 1984,54,R,R,1B,46,32,47,62,46,45,49,30,56,72,51,45,45,33,44,58,45,45,Spray,Pull,Normal,5,16,17,8,5,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,4,XFB,83-85,Normal,40,35,36,36,58,60,10,6,9,0,54,60,0,0,0,0,0,0,1,1,0,0,0,1,0,1,Packable,Snapshot 1B John Wockenfuss PHI 1984 (Packable)
34186,MLB 2022 Live CL Nick Wittgren STL,61,R,R,RP,21,14,12,17,14,24,21,14,12,17,14,24,21,14,12,17,14,24,Spray,Spray,Groundball,19,1,29,37,9,48,78,58,49,78,58,48,77,58,54,0,28,38,49,0,0,0,0,0,0,0,17,81,NEU,93-95,Normal,30,30,36,12,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Packable,MLB 2022 Live CL Nick Wittgren STL (Packable)
35700,Future Legend 2B Bobby Witt Jr. KC 2022,100,R,R,2B,80,78,76,59,56,72,82,82,77,61,57,74,79,77,76,59,55,71,Pull,Pull,Normal,87,95,82,69,44,18,44,32,18,43,32,19,45,32,36,0,13,1,0,0,0,0,0,0,0,0,38,33,FB,92-94,Normal,82,89,91,78,2,2,54,57,76,0,0,92,97,96,81,0,0,0,0,0,1,1,1,0,0,0,Packable,Future Legend 2B Bobby Witt Jr. KC 2022 (Packable)
40680,MLB 2022 Live 3B Bobby Witt Jr. KC 2022,72,R,R,3B,58,59,58,32,53,54,60,62,59,33,54,56,58,58,58,32,53,54,Pull,Pull,Groundball,73,79,68,57,44,18,21,17,18,20,17,19,21,18,36,0,13,1,0,0,0,0,0,0,0,0,38,33,FB,92-94,Normal,68,76,77,64,2,2,54,57,76,0,0,0,56,74,58,0,0,0,0,1,1,1,1,1,1,1,Packable,MLB 2022 Live 3B Bobby Witt Jr. KC 2022 (Packable)
39550,Rookie Sensation SP Red Witt PIT 1958,77,R,R,SP,16,10,1,17,11,18,17,10,1,17,11,18,16,10,1,17,11,18,Spray,Normal,Groundball,5,6,26,27,29,84,109,38,76,99,37,90,118,39,81,0,89,73,0,0,0,0,0,0,0,0,88,22,FB,92-94,Submarine,28,24,24,24,0,0,6,10,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Rookie Sensation SP Red Witt PIT 1958 (Packable)
36289,PLATINUM SERIES 3 SP Bobby Witt TEX 1991,55,R,R,SP,6,20,12,19,5,11,6,20,12,19,5,11,6,20,12,19,5,11,Spray,Spray,Groundball,4,6,14,7,60,94,101,22,88,95,22,98,106,23,84,87,72,23,0,75,54,0,0,0,0,0,73,6,FB,93-95,Normal,26,23,22,24,0,0,9,3,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Plat 3,PLATINUM SERIES 3 SP Bobby Witt TEX 1991 (Plat 3)
34909,MLB 2022 Live RP Matt Wisler TB,51,R,R,RP,24,31,12,18,20,25,24,31,12,18,20,25,24,31,12,18,20,25,Spray,Spray,Groundball,15,23,26,61,33,63,36,54,54,30,51,69,40,56,48,81,0,0,0,0,0,0,0,0,0,0,19,46,FB,91-93,Normal,13,67,38,22,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Packable,MLB 2022 Live RP Matt Wisler TB (Packable)
39551,Unsung Heroes RP Matt Wise MIL 2007,62,R,R,RP,7,20,12,19,5,15,7,20,12,19,5,15,7,20,12,19,5,15,Spray,Normal,Groundball,4,6,5,3,26,49,49,56,49,50,57,48,49,56,57,0,40,46,0,0,0,0,0,0,0,0,17,17,XFB,92-94,Normal,28,24,24,24,0,0,9,6,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Unsung Heroes RP Matt Wise MIL 2007 (Packable)
34333,MLB 2022 Live 3B Patrick Wisdom CHC 2022,65,R,R,3B,41,55,72,60,37,31,43,58,77,62,39,32,40,54,70,60,37,31,Pull,Pull,Normal,20,72,56,48,44,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XFB,-,Normal,68,63,68,38,1,1,43,45,62,0,0,44,0,60,0,15,0,13,0,1,1,1,1,1,0,1,Packable,MLB 2022 Live 3B Patrick Wisdom CHC 2022 (Packable)
35361,Negro League Star SP Nip Winters NEG Peak,67,L,L,SP,17,13,13,24,8,26,17,13,13,24,8,26,17,13,13,24,8,26,Spray,Spray,Groundball,9,2,21,24,10,73,80,47,72,79,47,74,81,47,61,0,83,67,0,0,0,61,0,0,0,0,93,89,NEU,89-91,Normal,14,16,45,18,3,2,14,23,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Negro League Star SP Nip Winters NEG Peak (Packable)
39553,All-Star CF Randy Winn TB 2002,80,S,R,CF,71,83,44,53,84,64,77,82,52,46,98,63,69,83,42,55,79,64,Spray,Spray,Line,74,81,78,70,84,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,59,XFB,83-85,Normal,10,2,6,1,0,0,81,84,73,0,0,0,0,0,0,102,74,91,0,0,0,0,0,1,1,1,Packable,All-Star CF Randy Winn TB 2002 (Packable)
35646,Future Legend SP Cole Winn TEX 2022,77,R,R,SP,29,22,16,23,28,30,30,22,16,24,28,32,28,22,16,22,28,30,Spray,Spray,Groundball,31,22,22,59,12,77,65,55,75,63,55,79,67,56,80,76,78,61,0,0,0,0,0,0,0,0,57,31,FB,93-95,Normal,22,22,41,10,1,1,20,18,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Future Legend SP Cole Winn TEX 2022 (Packable)
34595,MLB 2022 Live LF Jesse Winker SEA 2022,63,L,L,LF,45,34,53,82,54,40,41,31,46,74,47,36,47,34,55,85,56,41,Pull,Pull,Normal,11,58,35,28,19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XFB,-,Over,23,29,37,17,0,0,46,50,53,0,0,0,0,0,0,50,0,26,0,1,0,0,0,1,1,1,Packable,MLB 2022 Live LF Jesse Winker SEA 2022 (Packable)
36296,PLATINUM SERIES 3 LF Al Wingo DET 1925,76,L,R,LF,90,96,30,75,57,101,82,83,26,65,53,94,92,100,31,78,58,103,Pull,Spray,Line,59,71,67,72,6,2,23,1,2,22,1,2,24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,40,XFB,83-85,Normal,8,7,2,6,0,0,60,47,75,0,0,0,0,0,0,72,0,0,0,0,0,0,0,1,1,1,Plat 3,PLATINUM SERIES 3 LF Al Wingo DET 1925 (Plat 3)
36297,COOPERSTOWN CLUB RF Dave Winfield SD 1977,100,R,R,RF,99,89,103,61,67,78,103,94,108,71,73,78,98,87,101,57,65,78,Spray,Spray,Flyball,63,80,72,21,31,2,1,1,2,1,1,2,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,21,XFB,83-85,Normal,7,8,1,5,0,0,78,85,86,0,0,0,0,0,0,101,71,94,0,0,0,0,0,1,1,1,ME,COOPERSTOWN CLUB RF Dave Winfield SD 1977 (ME)
40759,MLB 2022 Live SP Josh Winder MIN 2022,64,R,R,SP,23,19,6,18,15,29,24,19,6,20,15,30,23,19,6,18,15,29,Normal,Normal,Groundball,22,27,19,70,2,50,46,66,48,43,65,52,48,67,62,51,41,33,0,0,0,0,0,0,0,0,67,62,XFB,95-97,Normal,22,25,77,3,0,2,32,31,35,64,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,Packable,MLB 2022 Live SP Josh Winder MIN 2022 (Packable)
35607,Future Legend SP Josh Winder MIN 2022,74,R,R,SP,27,28,15,34,28,27,27,28,16,37,28,28,27,28,15,33,28,27,Normal,Normal,Groundball,22,27,19,70,2,60,50,81,58,48,79,62,52,82,70,65,52,46,0,0,0,0,0,0,0,0,51,62,XFB,95-97,Normal,22,25,77,3,0,2,32,31,35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packable,Future Legend SP Josh Winder MIN 2022 (Packable)
41273,MLB 2022 Live SP Josh Winckowski BOS 2022,41,R,R,SP,19,19,15,13,15,19,19,19,15,13,15,19,19,19,15,13,15,19,Spray,Spray,Groundball,10,7,20,45,33,41,43,52,37,37,48,44,48,55,0,48,0,29,0,48,0,0,0,0,0,0,60,46,GB,94-96,Over,28,52,45,23,1,1,3,3,3,84,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Packable,MLB 2022 Live SP Josh Winckowski BOS 2022 (Packable)
